"","Store","Brand","Type","Gender","Size","Color","Category","Sales.Price","Date","Time","Loyalty","Month","NA."
"314","Rotterdam","Nike","Dri-Fit No-Show","Unisex","46-48","Blue","Socks",20,2015-07-28,1899-12-30 17:35:28,"---",7,31
"315","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Blue","Socks",20,2015-07-28,1899-12-30 10:26:24,"55025",7,31
"316","Tokyo","Nike","Pro Indy","Female","90A","Blue","Bra",123,2015-07-28,1899-12-30 14:26:53,"55304",7,31
"317","Tokyo","Asics","WB1820","Female","39","Blue","Pants",89,2015-07-28,1899-12-30 15:37:27,"56898",7,31
"318","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Blue","Socks",21,2015-07-28,1899-12-30 15:56:10,"53238",7,31
"319","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Blue","Socks",21,2015-07-28,1899-12-30 16:59:32,"---",7,31
"320","Tokyo","Asics","WB1820","Female","45","Blue","Pants",89,2015-07-28,1899-12-30 17:22:34,"58245",7,31
"321","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Blue","Socks",21,2015-07-28,1899-12-30 22:16:20,"---",7,31
"322","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Blue","Socks",21,2015-07-29,1899-12-30 09:31:41,"45839",7,31
"323","Tokyo","Asics","Kayano Single Tab","Unisex","40-42","Blue","Socks",24.99,2015-07-29,1899-12-30 11:00:58,"44896",7,31
"324","Tokyo","Asics","WB1820","Female","46","Blue","Pants",89,2015-07-29,1899-12-30 12:40:20,"---",7,31
"325","Tokyo","Asics","Kayano Single Tab","Unisex","38-40","Blue","Socks",24.99,2015-07-29,1899-12-30 16:16:20,"46231",7,31
"326","Tokyo","Asics","Cummulus 17","Male","39","Blue","Shoe",159,2015-07-29,1899-12-30 17:38:24,"41023",7,31
"327","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Blue","Socks",20,2015-07-29,1899-12-30 19:10:34,"---",7,31
"328","Tokyo","Asics","Cummulus 17","Male","46","Blue","Shoe",159,2015-07-29,1899-12-30 20:06:44,"---",7,31
"329","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Blue","Socks",21,2015-07-29,1899-12-30 22:58:05,"42145",7,31
"330","Rotterdam","Asics","WB1820","Female","43","Blue","Pants",89,2015-07-29,1899-12-30 10:15:17,"---",7,31
"331","Rotterdam","Nike","Hyper Elite Crew","Unisex","46-48","Blue","Socks",20,2015-07-29,1899-12-30 11:22:22,"---",7,31
"332","Rotterdam","Asics","WB1820","Female","40","Blue","Pants",89,2015-07-29,1899-12-30 11:56:44,"39903",7,31
"333","Rotterdam","Asics","Gel Quantics ","Female","36","Blue","Shoe",120,2015-07-29,1899-12-30 13:52:55,"---",7,31
"334","Rotterdam","Nike","Pro Indy","Female","65C","Blue","Bra",123,2015-07-29,1899-12-30 17:02:44,"38685",7,31
"335","Rotterdam","Nike","Free 5.0","Female","45","Blue","Shoe",239,2015-07-29,1899-12-30 17:07:39,"31820",7,31
"336","Tokyo","Nike","Hyper Elite Crew","Unisex","36-38","Blue","Socks",20,2015-07-29,1899-12-30 09:27:22,"59940",7,31
"337","Tokyo","Asics","Quick Light Cushion","Unisex","42-44","Blue","Socks",19,2015-07-29,1899-12-30 14:48:29,"---",7,31
"338","Tokyo","Asics","Nimbus 17","Male","42","Blue","Shoe",128,2015-07-29,1899-12-30 14:52:48,"53237",7,31
"339","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Blue","Socks",19,2015-07-29,1899-12-30 16:07:41,"---",7,31
"340","Tokyo","Asics","WB1820","Female","39","Blue","Pants",89,2015-07-29,1899-12-30 17:55:41,"---",7,31
"341","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Blue","Socks",12.99,2015-07-29,1899-12-30 18:14:24,"57638",7,31
"342","Tokyo","Nike","Pro Fierce","Female","70E","Blue","Bra",149,2015-07-29,1899-12-30 20:38:24,"---",7,31
"343","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Blue","Socks",21,2015-07-29,1899-12-30 21:46:05,"---",7,31
"344","Tokyo","Asics","Cummulus 17","Female","37","Blue","Shoe",159,2015-07-29,1899-12-30 22:03:22,"57602",7,31
"345","Tokyo","Adidas","Rocket Boost","Male","36","Blue","Shoe",110,2015-07-29,1899-12-30 10:49:39,"46541",7,31
"346","Tokyo","Adidas","Rocket Boost","Female","36","Blue","Shoe",100,2015-07-29,1899-12-30 10:13:39,"55209",7,31
"347","Tokyo","Asics","Hera Deux Single Tab","Female","38-40","Blue","Socks",12.99,2015-07-30,1899-12-30 08:22:34,"45131",7,31
"348","Tokyo","Nike","Pro Hero","Female","70C","Blue","Bra",99,2015-07-30,1899-12-30 09:54:44,"---",7,31
"349","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Blue","Socks",20,2015-07-30,1899-12-30 10:52:20,"---",7,31
"350","Tokyo","Asics","WB1820","Female","46","Blue","Pants",89,2015-07-30,1899-12-30 13:22:05,"---",7,31
"351","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Blue","Socks",21,2015-07-30,1899-12-30 18:33:08,"41081",7,31
"352","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Blue","Socks",24.99,2015-07-30,1899-12-30 20:15:22,"42659",7,31
"353","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Blue","Socks",19,2015-07-30,1899-12-30 22:16:20,"---",7,31
"354","Rotterdam","Asics","Hera Deux Single Tab","Female","40-42","Blue","Socks",12.99,2015-07-30,1899-12-30 09:36:00,"36420",7,31
"355","Rotterdam","Nike","Air Zoom","Male","41","Blue","Shoe",220,2015-07-30,1899-12-30 12:00:00,"---",7,31
"356","Rotterdam","Nike","Hyper Elite Crew","Unisex","36-38","Blue","Socks",20,2015-07-30,1899-12-30 14:40:22,"36593",7,31
"357","Rotterdam","Nike","Pro Classic","Female","75B","Blue","Bra",100,2015-07-30,1899-12-30 16:10:22,"38423",7,31
"358","Rotterdam","Nike","Dri-Fit No-Show","Unisex","44-46","Blue","Socks",20,2015-07-30,1899-12-30 16:10:22,"38423",7,31
"359","Rotterdam","Asics","WB1820","Female","45","Blue","Pants",89,2015-07-30,1899-12-30 16:26:44,"38258",7,31
"360","Rotterdam","Nike","Hyper Elite Crew","Unisex","40-42","Blue","Socks",20,2015-07-30,1899-12-30 16:57:50,"---",7,31
"361","Tokyo","Nike","Free 5.0","Female","40","Blue","Shoe",239,2015-07-30,1899-12-30 12:38:53,"59988",7,31
"362","Tokyo","Asics","WB1820","Female","43","Blue","Pants",89,2015-07-30,1899-12-30 15:34:34,"55524",7,31
"363","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Blue","Socks",20,2015-07-30,1899-12-30 20:31:12,"59815",7,31
"364","Tokyo","Adidas","Boston 5","Male","41","Blue","Shoe",125,2015-07-30,1899-12-30 11:19:06,"50520",7,31
"365","Tokyo","Adidas","Rocket Boost","Male","46","Blue","Shoe",110,2015-07-30,1899-12-30 12:01:39,"42371",7,31
"366","Tokyo","Asics","WB1820","Female","45","Blue","Pants",89,2015-07-31,1899-12-30 07:43:41,"43621",7,31
"367","Tokyo","Asics","Quick Light Cushion","Unisex","44-46","Blue","Socks",19,2015-07-31,1899-12-30 08:03:51,"41159",7,31
"368","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Blue","Socks",20,2015-07-31,1899-12-30 15:04:20,"---",7,31
"369","Tokyo","Nike","Hyper Elite Crew","Unisex","40-42","Blue","Socks",20,2015-07-31,1899-12-30 16:07:41,"---",7,31
"370","Tokyo","Asics","WB1820","Female","36","Blue","Pants",89,2015-07-31,1899-12-30 17:16:48,"46315",7,31
"371","Tokyo","Nike","Hyper Elite Crew","Unisex","36-38","Blue","Socks",20,2015-07-31,1899-12-30 18:54:44,"---",7,31
"372","Tokyo","Nike","Pro Fierce","Female","85F","Blue","Bra",149,2015-07-31,1899-12-30 20:12:29,"45894",7,31
"373","Tokyo","Asics","WB1820","Female","46","Blue","Pants",89,2015-07-31,1899-12-30 22:36:29,"44704",7,31
"374","Rotterdam","Nike","Air Zoom","Female","38","Blue","Shoe",230,2015-07-31,1899-12-30 10:38:11,"38096",7,31
"375","Rotterdam","Nike","Pro Fierce","Female","75F","Blue","Bra",149,2015-07-31,1899-12-30 10:39:50,"---",7,31
"376","Rotterdam","Nike","Dri-Fit No-Show","Unisex","46-48","Blue","Socks",20,2015-07-31,1899-12-30 10:43:06,"33853",7,31
"377","Rotterdam","Nike","Dri-Fit No-Show","Unisex","36-38","Blue","Socks",20,2015-07-31,1899-12-30 11:30:33,"36425",7,31
"378","Rotterdam","Asics","WB1820","Female","39","Blue","Pants",89,2015-07-31,1899-12-30 11:45:17,"36589",7,31
"379","Rotterdam","Nike","Free 5.0","Male","40","Blue","Shoe",239,2015-07-31,1899-12-30 13:00:33,"---",7,31
"380","Rotterdam","Nike","Pro Indy","Female","90D","Blue","Bra",123,2015-07-31,1899-12-30 14:27:17,"---",7,31
"381","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Blue","Socks",21,2015-07-31,1899-12-30 14:46:55,"33866",7,31
"382","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Blue","Socks",21,2015-07-31,1899-12-30 16:44:44,"30872",7,31
"383","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Blue","Socks",21,2015-07-31,1899-12-30 08:51:22,"59924",7,31
"384","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Blue","Socks",21,2015-07-31,1899-12-30 09:02:53,"58468",7,31
"385","Tokyo","Nike","Free 5.0","Male","39","Blue","Shoe",239,2015-07-31,1899-12-30 10:13:27,"---",7,31
"386","Tokyo","Nike","Pro Fierce","Female","80A","Blue","Bra",149,2015-07-31,1899-12-30 10:33:36,"---",7,31
"387","Tokyo","Asics","WB1820","Female","37","Blue","Pants",89,2015-07-31,1899-12-30 12:00:00,"56960",7,31
"388","Tokyo","Asics","WB1820","Female","41","Blue","Pants",89,2015-07-31,1899-12-30 13:24:58,"---",7,31
"389","Tokyo","Nike","Free 5.0","Male","42","Blue","Shoe",239,2015-07-31,1899-12-30 17:52:48,"55912",7,31
"390","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Blue","Socks",20,2015-07-31,1899-12-30 18:41:46,"51968",7,31
"","Store","Brand","Type","Gender","Size","Color","Category","Sales.Price","Date","Time","Loyalty","Month","NA."
"1","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-15,1899-12-30 11:05:17,"---",7,29
"2","Tokyo","Nike","Hyper Elite Crew","Unisex","38-40","Green","Socks",20,2015-07-15,1899-12-30 14:54:15,"40592",7,29
"3","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-15,1899-12-30 14:55:41,"40776",7,29
"4","Tokyo","Asics","Gel Quantics ","Male","37","Green","Shoe",120,2015-07-15,1899-12-30 15:59:03,"43360",7,29
"5","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-15,1899-12-30 21:05:46,"---",7,29
"6","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-15,1899-12-30 10:00:33,"36167",7,29
"7","Tokyo","Nike","Pro Fierce","Female","80C","Green","Bra",149,2015-07-15,1899-12-30 10:10:22,"---",7,29
"8","Tokyo","Nike","Pro Fierce","Female","85F","Green","Bra",149,2015-07-15,1899-12-30 11:20:44,"37379",7,29
"9","Tokyo","Nike","Free 5.0","Female","38","Green","Shoe",239,2015-07-15,1899-12-30 11:28:55,"39261",7,29
"10","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Green","Socks",19,2015-07-15,1899-12-30 12:42:33,"37960",7,29
"11","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-15,1899-12-30 12:42:33,"---",7,29
"12","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-15,1899-12-30 13:28:22,"---",7,29
"13","Tokyo","Asics","WB1820","Female","45","Green","Pants",89,2015-07-15,1899-12-30 14:55:06,"---",7,29
"14","Tokyo","Asics","WB1820","Female","45","Green","Pants",89,2015-07-15,1899-12-30 08:25:27,"54860",7,29
"15","Tokyo","Nike","Pro Classic","Female","70F","Green","Bra",100,2015-07-15,1899-12-30 08:41:17,"58790",7,29
"16","Tokyo","Asics","Quick Light Cushion","Unisex","38-40","Green","Socks",19,2015-07-15,1899-12-30 13:04:48,"51488",7,29
"17","Tokyo","Nike","Free 5.0","Female","43","Green","Shoe",239,2015-07-15,1899-12-30 16:45:08,"54595",7,29
"18","Tokyo","Asics","Quick Light Cushion","Unisex","42-44","Green","Socks",19,2015-07-15,1899-12-30 17:34:05,"---",7,29
"19","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Green","Socks",24.99,2015-07-15,1899-12-30 18:12:58,"58787",7,29
"20","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-15,1899-12-30 20:21:08,"51914",7,29
"21","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-16,1899-12-30 09:36:00,"40553",7,29
"22","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-16,1899-12-30 16:07:41,"45577",7,29
"23","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-16,1899-12-30 18:10:05,"41392",7,29
"24","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Green","Socks",24.99,2015-07-16,1899-12-30 18:38:53,"42268",7,29
"25","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Green","Socks",21,2015-07-16,1899-12-30 18:56:10,"48296",7,29
"26","Tokyo","Nike","Pro Hero","Female","65D","Green","Bra",99,2015-07-16,1899-12-30 10:10:22,"33171",7,29
"27","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Green","Socks",12.99,2015-07-16,1899-12-30 11:45:17,"---",7,29
"28","Tokyo","Asics","WB1820","Female","39","Green","Pants",89,2015-07-16,1899-12-30 12:42:33,"---",7,29
"29","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Green","Socks",21,2015-07-16,1899-12-30 13:46:22,"---",7,29
"30","Tokyo","Nike","Pro Fierce","Female","65E","Green","Bra",149,2015-07-16,1899-12-30 15:16:22,"---",7,29
"31","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Green","Socks",20,2015-07-16,1899-12-30 15:42:33,"---",7,29
"32","Tokyo","Nike","Pro Indy","Female","70F","Green","Bra",123,2015-07-16,1899-12-30 16:03:50,"35372",7,29
"33","Tokyo","Nike","Pro Hero","Female","85F","Green","Bra",99,2015-07-16,1899-12-30 16:26:44,"---",7,29
"34","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Green","Socks",20,2015-07-16,1899-12-30 16:49:39,"---",7,29
"35","Tokyo","Nike","Pro Indy","Female","70D","Green","Bra",123,2015-07-16,1899-12-30 11:00:58,"53850",7,29
"36","Tokyo","Asics","WB1820","Female","43","Green","Pants",89,2015-07-16,1899-12-30 11:11:03,"54638",7,29
"37","Tokyo","Nike","Pro Fierce","Female","65B","Green","Bra",149,2015-07-16,1899-12-30 12:15:51,"55846",7,29
"38","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-16,1899-12-30 12:31:41,"52074",7,29
"39","Tokyo","Adidas","Ultra Boost","Male","44","Green","Shoe",139,2015-07-16,1899-12-30 11:50:11,"48851",7,29
"40","Tokyo","Asics","WB1820","Female","36","Green","Pants",89,2015-07-17,1899-12-30 12:21:36,"---",7,29
"41","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-17,1899-12-30 13:59:32,"---",7,29
"42","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-17,1899-12-30 15:37:27,"45556",7,29
"43","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-17,1899-12-30 18:31:41,"45630",7,29
"44","Tokyo","Asics","WB1820","Female","39","Green","Pants",89,2015-07-17,1899-12-30 18:33:08,"42404",7,29
"45","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Green","Socks",21,2015-07-17,1899-12-30 19:45:08,"---",7,29
"46","Tokyo","Nike","Pro Hero","Female","65B","Green","Bra",99,2015-07-17,1899-12-30 21:20:10,"---",7,29
"47","Tokyo","Asics","WB1820","Female","40","Green","Pants",89,2015-07-17,1899-12-30 23:32:39,"41779",7,29
"48","Tokyo","Nike","Pro Fierce","Female","80F","Green","Bra",149,2015-07-17,1899-12-30 09:47:28,"---",7,29
"49","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Green","Socks",21,2015-07-17,1899-12-30 10:52:55,"38870",7,29
"50","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Green","Socks",20,2015-07-17,1899-12-30 11:56:44,"37465",7,29
"51","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-17,1899-12-30 12:31:06,"33079",7,29
"52","Tokyo","Nike","Hyper Elite Crew","Unisex","38-40","Green","Socks",20,2015-07-17,1899-12-30 13:15:17,"---",7,29
"53","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-17,1899-12-30 14:55:06,"36408",7,29
"54","Tokyo","Asics","Quick Light Cushion","Unisex","42-44","Green","Socks",19,2015-07-17,1899-12-30 15:16:22,"30727",7,29
"55","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-17,1899-12-30 16:36:33,"39296",7,29
"56","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-17,1899-12-30 16:43:06,"---",7,29
"57","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Green","Socks",20,2015-07-17,1899-12-30 16:59:28,"38030",7,29
"58","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-17,1899-12-30 12:37:27,"57630",7,29
"59","Tokyo","Asics","Kayano Single Tab","Unisex","38-40","Green","Socks",24.99,2015-07-17,1899-12-30 20:19:41,"---",7,29
"60","Tokyo","Asics","Gel Quantics ","Female","41","Green","Shoe",120,2015-07-17,1899-12-30 22:20:39,"---",7,29
"61","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Green","Socks",12.99,2015-07-18,1899-12-30 07:56:39,"45525",7,29
"62","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-18,1899-12-30 09:44:39,"43575",7,29
"63","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Green","Socks",21,2015-07-18,1899-12-30 12:12:58,"49869",7,29
"64","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Green","Socks",20,2015-07-18,1899-12-30 19:10:34,"---",7,29
"65","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-18,1899-12-30 20:16:48,"46867",7,29
"66","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Green","Socks",20,2015-07-18,1899-12-30 21:34:34,"49369",7,29
"67","Tokyo","Nike","Hyper Elite Crew","Unisex","42-44","Green","Socks",20,2015-07-18,1899-12-30 09:36:00,"---",7,29
"68","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Green","Socks",20,2015-07-18,1899-12-30 09:54:00,"34402",7,29
"69","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Green","Socks",24.99,2015-07-18,1899-12-30 10:03:50,"---",7,29
"70","Tokyo","Asics","WB1820","Female","43","Green","Pants",89,2015-07-18,1899-12-30 10:48:00,"---",7,29
"71","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Green","Socks",20,2015-07-18,1899-12-30 11:01:06,"30222",7,29
"72","Rotterdam","Nike","Hyper Elite Crew","Unisex","40-42","Green","Socks",20,2015-07-18,1899-12-30 13:54:33,"36322",7,29
"73","Rotterdam","Nike","Air Zoom","Male","41","Green","Shoe",220,2015-07-18,1899-12-30 15:55:39,"---",7,29
"74","Rotterdam","Nike","Hyper Elite Crew","Unisex","44-46","Green","Socks",20,2015-07-18,1899-12-30 16:12:00,"---",7,29
"75","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Green","Socks",12.99,2015-07-18,1899-12-30 12:12:58,"58688",7,29
"76","Tokyo","Nike","Air Zoom","Male","42","Green","Shoe",220,2015-07-18,1899-12-30 13:27:51,"58002",7,29
"77","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Green","Socks",24.99,2015-07-18,1899-12-30 14:22:34,"---",7,29
"78","Tokyo","Asics","WB1820","Female","38","Green","Pants",89,2015-07-18,1899-12-30 14:22:34,"---",7,29
"79","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Green","Socks",19,2015-07-18,1899-12-30 17:34:05,"---",7,29
"80","Tokyo","Nike","Hyper Elite Crew","Unisex","44-46","Green","Socks",20,2015-07-18,1899-12-30 18:43:12,"---",7,29
"81","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-18,1899-12-30 22:14:53,"53682",7,29
"82","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Green","Socks",20,2015-07-18,1899-12-30 22:36:29,"52392",7,29
"83","Tokyo","Adidas","Boston 5","Female","41","Green","Shoe",120,2015-07-18,1899-12-30 13:13:39,"57921",7,29
"84","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Green","Socks",20,2015-07-19,1899-12-30 08:25:27,"44930",7,30
"85","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Green","Socks",24.99,2015-07-19,1899-12-30 13:04:48,"---",7,30
"86","Tokyo","Asics","WB1820","Female","45","Green","Pants",89,2015-07-19,1899-12-30 16:40:48,"49334",7,30
"87","Tokyo","Asics","Kayano Single Tab","Unisex","42-44","Green","Socks",24.99,2015-07-19,1899-12-30 17:09:36,"49079",7,30
"88","Tokyo","Asics","WB1820","Female","41","Green","Pants",89,2015-07-19,1899-12-30 19:49:27,"---",7,30
"89","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Green","Socks",19,2015-07-19,1899-12-30 20:02:24,"42732",7,30
"90","Tokyo","Asics","Hera Deux Single Tab","Female","38-40","Green","Socks",12.99,2015-07-19,1899-12-30 10:00:33,"---",7,30
"91","Rotterdam","Nike","Air Zoom","Male","39","Green","Shoe",220,2015-07-19,1899-12-30 10:05:28,"33467",7,30
"92","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Green","Socks",24.99,2015-07-19,1899-12-30 10:28:22,"---",7,30
"93","Rotterdam","Nike","Pro Fierce","Female","70C","Green","Bra",149,2015-07-19,1899-12-30 10:43:06,"---",7,30
"94","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Green","Socks",21,2015-07-19,1899-12-30 11:25:39,"31127",7,30
"95","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Green","Socks",21,2015-07-19,1899-12-30 11:38:44,"---",7,30
"96","Rotterdam","Nike","Hyper Elite Crew","Unisex","46-48","Green","Socks",20,2015-07-19,1899-12-30 12:55:39,"---",7,30
"97","Rotterdam","Nike","Pro Classic","Female","75C","Green","Bra",100,2015-07-19,1899-12-30 13:00:33,"30710",7,30
"98","Rotterdam","Nike","Dri-Fit No-Show","Unisex","46-48","Green","Socks",20,2015-07-19,1899-12-30 14:43:39,"38226",7,30
"99","Rotterdam","Nike","Hyper Elite Crew","Unisex","40-42","Green","Socks",20,2015-07-19,1899-12-30 15:14:44,"---",7,30
"100","Rotterdam","Nike","Air Zoom","Male","41","Green","Shoe",220,2015-07-19,1899-12-30 16:05:28,"38099",7,30
"101","Rotterdam","Nike","Hyper Elite Crew","Unisex","46-48","Green","Socks",20,2015-07-19,1899-12-30 16:15:17,"31562",7,30
"102","Tokyo","Asics","Cummulus 17","Male","43","Green","Shoe",159,2015-07-19,1899-12-30 16:16:55,"---",7,30
"103","Tokyo","Asics","WB1820","Female","39","Green","Pants",89,2015-07-19,1899-12-30 16:39:50,"---",7,30
"104","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Green","Socks",24.99,2015-07-19,1899-12-30 17:12:33,"32541",7,30
"105","Tokyo","Nike","Pro Fierce","Female","85E","Green","Bra",149,2015-07-19,1899-12-30 08:38:24,"50837",7,30
"106","Tokyo","Nike","Pro Indy","Female","65E","Green","Bra",123,2015-07-19,1899-12-30 09:59:03,"58074",7,30
"107","Tokyo","Asics","WB1820","Female","40","Green","Pants",89,2015-07-19,1899-12-30 10:07:41,"55206",7,30
"108","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Green","Socks",20,2015-07-19,1899-12-30 16:10:34,"---",7,30
"109","Tokyo","Nike","Pro Fierce","Female","70B","Green","Bra",149,2015-07-19,1899-12-30 19:12:00,"58186",7,30
"110","Tokyo","Nike","Pro Hero","Female","65D","Green","Bra",99,2015-07-19,1899-12-30 20:03:51,"---",7,30
"111","Tokyo","Asics","WB1820","Female","38","Green","Pants",89,2015-07-19,1899-12-30 20:21:08,"---",7,30
"112","Tokyo","Nike","Pro Hero","Female","90F","Green","Bra",99,2015-07-19,1899-12-30 20:52:48,"---",7,30
"113","Tokyo","Adidas","Boston 5","Female","40","Green","Shoe",120,2015-07-19,1899-12-30 11:40:22,"51924",7,30
"114","Tokyo","Nike","Hyper Elite Crew","Unisex","36-38","Green","Socks",20,2015-07-20,1899-12-30 07:46:34,"44975",7,30
"115","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Green","Socks",12.99,2015-07-20,1899-12-30 17:15:22,"44042",7,30
"116","Tokyo","Asics","Quick Light Cushion","Unisex","38-40","Green","Socks",19,2015-07-20,1899-12-30 18:33:08,"46409",7,30
"117","Tokyo","Asics","Cummulus 17","Male","45","Green","Shoe",159,2015-07-20,1899-12-30 10:54:33,"---",7,30
"118","Tokyo","Asics","WB1820","Female","41","Green","Pants",89,2015-07-20,1899-12-30 14:12:33,"---",7,30
"119","Tokyo","Asics","WB1820","Female","37","Green","Pants",89,2015-07-20,1899-12-30 15:54:00,"31025",7,30
"120","Tokyo","Asics","WB1820","Female","41","Green","Pants",89,2015-07-20,1899-12-30 16:41:28,"32290",7,30
"121","Tokyo","Nike","Pro Fierce","Female","65E","Green","Bra",149,2015-07-20,1899-12-30 09:10:05,"---",7,30
"122","Tokyo","Asics","WB1820","Female","41","Green","Pants",89,2015-07-20,1899-12-30 14:49:56,"58638",7,30
"123","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Green","Socks",12.99,2015-07-20,1899-12-30 15:18:44,"52150",7,30
"124","Tokyo","Asics","WB1820","Female","46","Green","Pants",89,2015-07-20,1899-12-30 21:38:53,"---",7,30
"125","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Green","Socks",19,2015-07-21,1899-12-30 07:46:34,"---",7,30
"126","Tokyo","Nike","Pro Hero","Female","80B","Green","Bra",99,2015-07-21,1899-12-30 10:30:44,"---",7,30
"127","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Green","Socks",20,2015-07-21,1899-12-30 14:32:39,"43601",7,30
"128","Tokyo","Nike","Pro Fierce","Female","75D","Green","Bra",149,2015-07-21,1899-12-30 19:29:17,"44555",7,30
